k,tau,f(u),f(v),"q(u,v)",||x-y||
25.0,10.834705943388391,239.31491478535952,241.4446187130592,239.5262512864016,0.20338328747613746
25.0,10.834705943388391,239.31508250601493,241.4423183914567,239.52623762861953,0.20338328747613746
25.0,10.834705943388391,239.31522040167138,241.44052680980408,239.52622703783774,0.20338328747613746
25.0,10.834705943388391,239.31533505261942,241.43911680186096,239.526218623926,0.20338328747613746
26.0,11.91817653772723,239.32737698691696,241.4303331097241,239.5466864931004,0.19730032799205674
26.0,11.91817653772723,239.3277501141728,241.42506318081445,239.54665050052702,0.19730032799205674
26.0,11.91817653772723,239.32801670864433,241.42132056772923,239.5466252690896,0.19730032799205674
26.0,11.91817653772723,239.3282270553235,241.41850661478378,239.54660655180507,0.19730032799205674
26.0,11.91817653772723,239.32839850092552,241.41633107241483,239.54659218171258,0.19730032799205674
26.0,11.91817653772723,239.3285406210098,241.4146207198212,239.54658084474792,0.19730032799205674
26.0,11.91817653772723,239.32865981039254,241.41326042388403,239.54657169582507,0.19730032799205674
27.0,13.109994191499954,239.34154030998877,241.40483867231953,239.56769940690847,0.1912275892069279
27.0,13.109994191499954,239.3419285183185,241.39976542291618,239.56766120269572,0.1912275892069279
27.0,13.109994191499954,239.34220602702553,241.3961464346567,239.5676339942748,0.1912275892069279
27.0,13.109994191499954,239.3424260012057,241.39340812952926,239.56761348079274,0.1912275892069279
27.0,13.109994191499954,239.3426064782756,241.39127435523727,239.56759749168376,0.1912275892069279
27.0,13.109994191499954,239.3427572024483,241.3895815906755,239.56758470305496,0.1912275892069279
27.0,13.109994191499954,239.34288459315837,241.38822179339164,239.56757425417595,0.1912275892069279
27.0,13.109994191499954,239.34299328306176,241.387118818612,239.5675655646326,0.1912275892069279
28.0,14.420993610649951,239.35672315534708,241.37921695681723,239.589318264036,0.18509377962803825
28.0,14.420993610649951,239.3571175228327,241.37446192811888,239.58928001102854,0.18509377962803825
28.0,14.420993610649951,239.35739837977627,241.3710653304157,239.58925240025027,0.18509377962803825
28.0,14.420993610649951,239.3576214852278,241.36848438803625,239.589231252749,0.18509377962803825
28.0,14.420993610649951,239.3578054405395,241.3664605729108,239.58921451524074,0.18509377962803825
28.0,14.420993610649951,239.35796004123262,241.36484253882878,239.58920093724203,0.18509377962803825
28.0,14.420993610649951,239.35809161928424,241.36353122978957,239.58918969970338,0.18509377962803825
28.0,14.420993610649951,239.3582046928026,241.36245725626526,239.58918024457725,0.18509377962803825
29.0,15.863092971714948,239.37281421340154,241.3548984377544,239.6115281639187,0.17897831383368834
29.0,15.863092971714948,239.37322301368332,241.35032532496524,239.61148776855157,0.17897831383368834
29.0,15.863092971714948,239.3735140022369,241.3470468754211,239.61145824392307,0.17897831383368834
29.0,15.863092971714948,239.37374573999637,241.34454330711304,239.6114353245241,0.17897831383368834
29.0,15.863092971714948,239.37393768838746,241.34256776121407,239.61141695102168,0.17897831383368834
29.0,15.863092971714948,239.3740999236104,241.34097657442817,239.61140187035105,0.17897831383368834
29.0,15.863092971714948,239.3742388604204,241.33967631522245,239.61138925630468,0.17897831383368834
29.0,15.863092971714948,239.37435902814377,241.3386018476331,239.61137854070898,0.17897831383368834
29.0,15.863092971714948,239.37446381668394,241.33770565821956,239.61136932105202,0.17897831383368834
30.0,17.449402268886445,239.38994868540215,241.33060677666867,239.63426748079266,0.17282582501964555
30.0,17.449402268886445,239.3903638109605,241.32630627892104,239.63422690580424,0.17282582501964555
30.0,17.449402268886445,239.39065809997533,241.32322047890548,239.6341969527352,0.17282582501964555
30.0,17.449402268886445,239.39089250509284,241.32085695203702,239.63417340065072,0.17282582501964555
30.0,17.449402268886445,239.3910872274553,241.31898306956262,239.63415427555682,0.17282582501964555
30.0,17.449402268886445,239.3912525407269,241.31746453771353,239.63413838751595,0.17282582501964555
30.0,17.449402268886445,239.39139486788136,241.316214771196,239.63412495039583,0.17282582501964555
30.0,17.449402268886445,239.39151867910473,241.31517384815047,239.63411341991946,0.17282582501964555
30.0,17.449402268886445,239.3916272880665,241.31429827394513,239.63410340719867,0.17282582501964555
30.0,17.449402268886445,239.3917232492309,241.3135554310478,239.63409462721648,0.17282582501964555
31.0,19.19434249577509,239.4080794366991,241.306898811792,239.6574971091498,0.16667305141482586
31.0,19.19434249577509,239.4084996467482,241.302858415826,239.65745678254055,0.16667305141482586
31.0,19.19434249577509,239.4087961418903,241.29995840522292,239.65742682283397,0.16667305141482586
31.0,19.19434249577509,239.40903200938496,241.29773269635834,239.6574030276982,0.16667305141482586
31.0,19.19434249577509,239.40922822893234,241.29596174209496,239.65738349825457,0.16667305141482586
31.0,19.19434249577509,239.4093953289149,241.2945195865383,239.65736710698897,0.16667305141482586
31.0,19.19434249577509,239.40953978514813,241.29332564550745,239.65735311106164,0.16667305141482586
31.0,19.19434249577509,239.4096660376491,241.29232456870537,239.65734099449978,0.16667305141482586
31.0,19.19434249577509,239.4097773400145,241.29147641670383,239.65733038649563,0.16667305141482586
31.0,19.19434249577509,239.40987618139476,241.29075135162552,239.65732101344614,0.16667305141482586
32.0,21.1137767453526,239.42710406638875,241.28442745362145,239.68118634454132,0.1605711699851211
32.0,21.1137767453526,239.427535628492,241.2805595251845,239.6811443733154,0.1605711699851211
32.0,21.1137767453526,239.42783990326262,241.27777513722205,239.68111295593414,0.1605711699851211
32.0,21.1137767453526,239.4280819343852,241.27563111004457,239.6810877722312,0.1605711699851211
32.0,21.1137767453526,239.42828360348932,241.27391814587213,239.68106690805595,0.1605711699851211
32.0,21.1137767453526,239.42845583372048,241.27251631418792,239.68104923954994,0.1605711699851211
32.0,21.1137767453526,239.42860527488128,241.27134915847347,239.68103402796504,0.1605711699851211
32.0,21.1137767453526,239.4287364342676,241.27036441063996,239.6810207586285,0.1605711699851211
32.0,21.1137767453526,239.42885258150665,241.26952451958448,239.68100905966142,0.1605711699851211
32.0,21.1137767453526,239.4289561993444,241.26880151905542,239.68099865494744,0.1605711699851211
32.0,21.1137767453526,239.4290492331686,241.26817402629558,239.68098933474894,0.1605711699851211
33.0,23.22515441988786,239.44711648865535,241.2622471070973,239.70526278741875,0.15448299668461596
33.0,23.22515441988786,239.44755288226864,241.25860294856784,239.70522063743476,0.15448299668461596
33.0,23.22515441988786,239.44785966467776,241.25597670171177,239.70518892209785,0.15448299668461596
33.0,23.22515441988786,239.44810323697396,241.25395068888326,239.70516328437336,0.15448299668461596
33.0,23.22515441988786,239.44830621973964,241.25232739799043,239.7051418459328,0.15448299668461596
33.0,23.22515441988786,239.44847985810597,241.25099388388747,239.70512352443347,0.15448299668461596
33.0,23.22515441988786,239.4486309319091,241.24987843523857,239.7051076141154,0.15448299668461596
33.0,23.22515441988786,239.44876398172218,241.24893229526074,239.70509362368688,0.15448299668461596
33.0,23.22515441988786,239.44888226252337,241.24812062932233,239.7050811970753,0.15448299668461596
33.0,23.22515441988786,239.4489882214918,241.24741761337066,239.70507006860157,0.15448299668461596
33.0,23.22515441988786,239.44908376208699,241.2468035657661,239.70506003531088,0.15448299668461596
33.0,23.22515441988786,239.44917040156844,241.24626316878502,239.7050509389608,0.15448299668461596
34.0,25.54766986187665,239.468041356003,241.24072362242393,239.72967904360374,0.14844115326212717
34.0,25.54766986187665,239.46848081308806,241.2372971563966,239.72963708496917,0.14844115326212717
34.0,25.54766986187665,239.46878891559075,241.23482528851105,239.7296054289203,0.14844115326212717
34.0,25.54766986187665,239.4690329093061,241.23291572257634,239.72957967659104,0.14844115326212717
34.0,25.54766986187665,239.46923606594888,241.23138245481422,239.72955797716727,0.14844115326212717
34.0,25.54766986187665,239.46940994866839,241.23011918655098,239.72953928640544,0.14844115326212717
34.0,25.54766986187665,239.46956148544825,241.22905858820099,239.72952293162442,0.14844115326212717
34.0,25.54766986187665,239.4696952713896,241.22815507408657,239.72950844672283,0.14844115326212717
34.0,25.54766986187665,239.46981456445442,241.227376237947,239.72949549388534,0.14844115326212717
34.0,25.54766986187665,239.46992178868155,241.22669816954368,239.7294838204297,0.14844115326212717
34.0,25.54766986187665,239.47001881326372,241.2261027150547,239.7294732326143,0.14844115326212717
34.0,25.54766986187665,239.47010711844175,241.2255757829032,239.72946357874096,0.14844115326212717
35.0,28.102436848064315,239.4897485082324,241.22035903916105,239.7543998856161,0.14249114795004908
35.0,28.102436848064315,239.49019467683163,241.21709895154237,239.75435666843634,0.14249114795004908
35.0,28.102436848064315,239.49050780342412,241.21473889482462,239.75432389919598,0.14249114795004908
35.0,28.102436848064315,239.4907555378458,241.21291041053584,239.75429707095694,0.14249114795004908
35.0,28.102436848064315,239.49096175611027,241.2114378049389,239.75427430538213,0.14249114795004908
35.0,28.102436848064315,239.49113837274996,241.21022043558216,239.7542545571644,0.14249114795004908
35.0,28.102436848064315,239.4912925181017,241.20919449478043,239.75423715948855,0.14249114795004908
35.0,28.102436848064315,239.49142889786668,241.2083168254269,239.75422165228483,0.14249114795004908
35.0,28.102436848064315,239.49155082336213,241.20755682397427,239.7542077021809,0.14249114795004908
35.0,28.102436848064315,239.4916607379007,241.20689197820988,239.7541950592785,0.14249114795004908
35.0,28.102436848064315,239.4917605110124,241.20630524296695,239.75418353132525,0.14249114795004908
35.0,28.102436848064315,239.49185161374564,241.20578341474283,239.75417296720622,0.14249114795004908
35.0,28.102436848064315,239.49193522883579,241.20531607886502,239.7541632459039,0.14249114795004908
36.0,30.91268053287075,239.51228603057217,241.20045647473768,239.77935150871815,0.13661001939996778
36.0,30.91268053287075,239.51273318445658,241.1973931066557,239.77930822630316,0.13661001939996778
36.0,30.91268053287075,239.51304693623553,241.19517035021664,239.7792753118837,0.13661001939996778
36.0,30.91268053287075,239.5132946555636,241.1934448626443,239.77924821880032,0.13661001939996778
36.0,30.91268053287075,239.5135005918748,241.19205216554886,239.77922507569048,0.13661001939996778
36.0,30.91268053287075,239.5136769029833,241.19089791279063,239.7792048592032,0.13661001939996778
36.0,30.91268053287075,239.5138308646145,241.18992224345445,239.77918692592226,0.13661001939996778
36.0,30.91268053287075,239.51396726088575,241.1890847031372,239.77917083574667,0.13661001939996778
36.0,30.91268053287075,239.51408943588157,241.18835667308267,239.77915627093606,0.13661001939996778
36.0,30.91268053287075,239.51419983669942,241.18771716901597,239.77914299338082,0.13661001939996778
36.0,30.91268053287075,239.51430031988323,241.18715035540984,239.77913081958678,0.13661001939996778
36.0,30.91268053287075,239.51439233495293,241.18664400123268,239.7791196049182,0.13661001939996778
36.0,30.91268053287075,239.5144770397516,241.18618848000156,239.7791092331556,0.13661001939996778
36.0,30.91268053287075,239.51455537608982,241.18577609807636,239.77909960932223,0.13661001939996778
37.0,34.003948586157826,239.53555228638146,241.18126400625482,239.80448769743776,0.1308265275725821
37.0,34.003948586157826,239.53599822587313,241.17839334325774,239.8044447078029,0.1308265275725821
37.0,34.003948586157826,239.53631125665387,241.1763052846112,239.80441197440675,0.1308265275725821
37.0,34.003948586157826,239.5365578858895,241.17468130292735,239.80438492848754,0.1308265275725821
37.0,34.003948586157826,239.53676255752836,241.17336800478253,239.80436170456957,0.1308265275725821
37.0,34.003948586157826,239.53693760287052,241.1722772572789,239.8043412982102,0.1308265275725821
37.0,34.003948586157826,239.53709041786996,241.1713530459962,239.8043230877009,0.1308265275725821
37.0,34.003948586157826,239.537225861382,241.17055749331467,239.80430665263492,0.1308265275725821
37.0,34.003948586157826,239.53734731581423,241.16986383004024,239.80429169153228,0.1308265275725821
37.0,34.003948586157826,239.53745724039644,241.16925247128955,239.80427797916687,0.1308265275725821
37.0,34.003948586157826,239.53755748680464,241.16870867837758,239.80426534208797,0.1308265275725821
37.0,34.003948586157826,239.53764948973685,241.16822109883952,239.80425364346266,0.1308265275725821
37.0,34.003948586157826,239.5377343871561,241.1677808189462,239.80424277315277,0.1308265275725821
37.0,34.003948586157826,239.5378130991099,241.16738072761717,239.8042326409511,0.1308265275725821
37.0,34.003948586157826,239.537886381213,241.16701507619183,239.80422317183087,0.1308265275725821
38.0,37.40434344477361,239.55946088530186,241.16283584913552,239.82976219377255,0.12516010058098445
38.0,37.40434344477361,239.55990387208269,241.16015036360847,239.82971965802565,0.12516010058098445
38.0,37.40434344477361,239.56021527995796,241.1581913198753,239.82968725524833,0.12516010058098445
38.0,37.40434344477361,239.56046020311362,241.15666447705348,239.8296604131489,0.12516010058098445
38.0,37.40434344477361,239.56066309319692,241.15542730201258,239.82963727044023,0.12516010058098445
38.0,37.40434344477361,239.5608363733009,241.15439776101508,239.82961683652317,0.12516010058098445
38.0,37.40434344477361,239.5609875236307,241.15352359160806,239.8295985072371,0.12516010058098445
38.0,37.40434344477361,239.56112146641289,241.15276938543826,239.829581879223,0.12516010058098445
38.0,37.40434344477361,239.5612416235307,241.15211010516137,239.82956666581134,0.12516010058098445
38.0,37.40434344477361,239.56135047288134,241.15152744845253,239.82955265400082,0.12516010058098445
38.0,37.40434344477361,239.561449869348,241.15100766608953,239.82953968020956,0.12516010058098445
38.0,37.40434344477361,239.56154124056454,241.15054019056964,239.82952761551647,0.12516010058098445
38.0,37.40434344477361,239.56162571128914,241.15011674218803,239.8295163561347,0.12516010058098445
38.0,37.40434344477361,239.5617041851903,241.14973072778304,239.82950581698375,0.12516010058098445
38.0,37.40434344477361,239.5617774003204,241.14937682480326,239.82949592720556,0.12516010058098445
39.0,41.14477778925097,239.58386599227293,241.14549049928013,239.85514684707562,0.11964462508618522
39.0,41.14477778925097,239.5843074160189,241.14296168660331,239.85510374482948,0.11964462508618522
39.0,41.14477778925097,239.5846191065313,241.1411077289183,239.85507078055434,0.11964462508618522
39.0,41.14477778925097,239.58486430153397,241.13965746563736,239.85504337128054,0.11964462508618522
39.0,41.14477778925097,239.58506731032185,241.1384785662238,239.85501964010555,0.11964462508618522
39.0,41.14477778925097,239.58524058519532,241.1374946838559,239.8549985906934,0.11964462508618522
39.0,41.14477778925097,239.58539166625644,241.13665700904124,239.8549796203605,0.11964462508618522
39.0,41.14477778925097,239.5855255368014,241.1359323489785,239.85496233039478,0.11964462508618522
39.0,41.14477778925097,239.58564566797372,241.13529716838934,239.8549464395106,0.11964462508618522
39.0,41.14477778925097,239.58575457162047,241.1347342390705,239.85493173972907,0.11964462508618522
39.0,41.14477778925097,239.58585412269906,241.1342306156833,239.85491807175822,0.11964462508618522
39.0,41.14477778925097,239.5859457581547,241.13377635370796,239.854905310196,0.11964462508618522
39.0,41.14477778925097,239.5860306044603,241.1333636682927,239.85489335409093,0.11964462508618522
39.0,41.14477778925097,239.58610956202799,241.13298636592435,239.85488212063322,0.11964462508618522
39.0,41.14477778925097,239.5861833626567,241.13263945032952,239.8548715407826,0.11964462508618522
39.0,41.14477778925097,239.58625260964044,241.13231884267702,239.854861556152,0.11964462508618522
40.0,45.25925556817607,239.60877452361328,241.1287330899287,239.88058007274833,0.1142662234575592
40.0,45.25925556817607,239.60920988311526,241.1263733583366,239.8805372533704,0.1142662234575592
40.0,45.25925556817607,239.60951850289715,241.12463586700326,239.88050441788369,0.1142662234575592
40.0,45.25925556817607,239.60976125059904,241.12327233206685,239.88047703249657,0.1142662234575592
40.0,45.25925556817607,239.60996206623514,241.12216073549052,239.88045323290012,0.1142662234575592
40.0,45.25925556817607,239.610133301624,241.12123060559185,239.88043203197458,0.1142662234575592
40.0,45.25925556817607,239.6102824736059,241.12043678173967,239.88041283773023,0.1142662234575592
40.0,45.25925556817607,239.61041457379417,241.11974844771314,239.8803952626874,0.1142662234575592
40.0,45.25925556817607,239.610533090034,241.1191436874195,239.8803790361141,0.1142662234575592
40.0,45.25925556817607,239.61064054824683,241.1186064271538,239.88036395930837,0.1142662234575592
40.0,45.25925556817607,239.61073883117643,241.1181245797833,239.8803498808417,0.1142662234575592
40.0,45.25925556817607,239.61082937717393,241.11768886117656,239.88033668185903,0.1142662234575592
40.0,45.25925556817607,239.61091330898594,241.11729200832576,239.88032426682364,0.1142662234575592
40.0,45.25925556817607,239.61099151968207,241.1169282481484,239.88031255740387,0.1142662234575592
40.0,45.25925556817607,239.6110647314538,241.1165929277693,239.8803014882771,0.1142662234575592
40.0,45.25925556817607,239.61113353678323,241.11628225153845,239.88029100415957,0.1142662234575592
40.0,45.25925556817607,239.61119842788636,241.11599309020795,239.88028105765216,0.1142662234575592
41.0,49.785181124993684,239.63407672904876,241.11269389296288,239.90602957846815,0.10904459061938362
41.0,49.785181124993684,239.63450387651935,241.1104984256422,239.905987341969,0.10904459061938362
41.0,49.785181124993684,239.63480806050103,241.10887453747685,239.9059548855089,0.10904459061938362
41.0,49.785181124993684,239.63504738921048,241.10759587225934,239.90592775525255,0.10904459061938362
41.0,49.785181124993684,239.63524526167643,241.10655034181283,239.90590410982324,0.10904459061938362
41.0,49.785181124993684,239.6354138336619,241.10567317311168,239.9058829735772,0.10904459061938362
41.0,49.785181124993684,239.63556053720336,241.10492278389302,239.9058637647326,0.10904459061938362
41.0,49.785181124993684,239.63569033401114,241.10427070129353,239.90584610604475,0.10904459061938362
41.0,49.785181124993684,239.63580670708666,241.10369660035184,239.90582973654267,0.10904459061938362
41.0,49.785181124993684,239.63591218588112,241.10318552974536,239.90581446635045,0.10904459061938362
41.0,49.785181124993684,239.6360086570683,241.10272622461696,239.9058001517487,0.10904459061938362
41.0,49.785181124993684,239.63609756030917,241.1023100242036,239.90578668048715,0.10904459061938362
41.0,49.785181124993684,239.6361800164437,241.10193015175875,239.90577396263885,0.10904459061938362
41.0,49.785181124993684,239.63625691383282,241.10158122213315,239.90576192462865,0.10904459061938362
41.0,49.785181124993684,239.63632896788383,241.1012588972482,239.9057505051764,0.10904459061938362
41.0,49.785181124993684,239.63639676294676,241.10095964013232,239.90573965244982,0.10904459061938362
41.0,49.785181124993684,239.63646078237096,241.10068053606935,239.90572932201331,0.10904459061938362
41.0,49.785181124993684,239.6365214304541,241.10041916032213,239.90571947531646,0.10904459061938362
42.0,54.76369923749306,239.65968206905563,241.09738949825004,239.93146599257503,0.10399223275139441
42.0,54.76369923749306,239.66009929101142,241.09535130168288,239.93142450421468,0.10399223275139441
42.0,54.76369923749306,239.66039799916157,241.09383637540876,239.93139255516357,0.10399223275139441
42.0,54.76369923749306,239.66063323171832,241.09263917322036,239.93136579884262,0.10399223275139441
42.0,54.76369923749306,239.66082769778052,241.09165707206756,239.9313424269923,0.10399223275139441
42.0,54.76369923749306,239.66099327147646,241.0908307564375,239.9313214778845,0.10399223275139441
